Compound\T [°C] ->;120;140;160;180
3-Chlorophenol;0.30781191;-0.0042683;-0.30103;
Dibenzylamine;1.64366772;1.22687394;0.85957503;0.53452616
1,2,4-Trichlorbenzol;0.28167704;-0.0103877;-0.2713997;
2-Nitrophenol;0.22310879;-0.06272;-0.3214712;
Naphthalen;0.33278884;0.03923145;-0.2229198;
1,3-Dibromobenzene;0.3344148;0.03987772;-0.2259087;
4-Chlorphenol;0.32803882;0.01290251;-0.2680819;
4-Chloranilin;0.42214;0.11227933;-0.1582769;
Chinolin;0.50931428;0.20473895;-0.0711267;-0.322111
2-Methylnaphthalen;0.59150478;0.27776515;-0.0061043;-0.2594076
1,2,4,5-Tetrachlorbenzol;0.65712842;0.33717845;0.04789162;-0.2046257
Valerophenone;0.73828648;0.39331413;0.08373321;-0.188171
cinnamaldehyde;0.59258088;0.26909028;-0.0230653;-0.2781764
Butyl benzoate;0.76129547;0.41276236;0.09961148;-0.1760913
Diphenylether;0.87038595;0.52415109;0.21538271;-0.0611493
Acenaphthylen;0.99785655;0.65833411;0.35589075;0.08675617
1-Bromonaphthalene;1.06256833;0.71706389;0.41031311;0.13905688
Dibenzofuran;1.13525204;0.7792118;0.46616853;0.18643634
1-Naphthol;1.16597279;0.79436247;0.46714256;0.18194808
1,3-Dinitrobenzol;1.10802526;0.73826612;0.41142065;0.12249506
Fluoren;1.29074406;0.92470887;0.5989288;0.31172744
Diphenylamine;1.44043384;1.04132833;0.68981752;0.37912686
1-Nitronaphthalene;1.4177417;1.03601817;0.70010951;0.39974132
Benzophenone;1.45936571;1.06515312;0.71609933;0.40488772
2-phenylethenylbenzene;1.58727327;1.18341488;0.82326645;0.50508228
Hexachlorbenzol;1.53600174;1.14839748;0.80783706;0.50395248
Phenanthren;1.74285378;1.34216519;0.99004563;0.67484664
Dibutylphthalate;2.25675967;1.76179555;1.3227962;0.93697646
Carbazole;1.95075057;1.52002364;1.1414163;0.80526521
Fluoranthene;2.3238154;1.87699188;1.48417122;1.13261416
Pyren;2.42532417;1.97636904;1.57871259;1.22482767
4-Methyl-2-Nitrophenol;0.49497619;0.18253231;-0.0935358;
2-Nitrotoluol;0.29751057;-0.0078575;-0.2863067;
Butyrophenone;0.48739748;0.16352295;-0.1285191;
Indol;0.66432472;0.33571041;0.03983398;-0.219329
Biphenyl;0.80822351;0.47130128;0.16696305;-0.0989001
2,4-Dinitrotoluol;1.28379752;0.89680641;0.55463534;0.25459006
Benzylbenzoat;1.77534976;1.34621903;0.96746959;0.62773012
Benzo[h]quinoline;1.78832476;1.38604157;1.03069475;0.70860949
Anthracen;1.75628053;1.35391733;1.00067694;0.6857008
Acridine;1.81852304;1.40905218;1.0491034;0.72693103
Diphenylsulfoxide;2.05294194;1.61192836;1.2255342;0.88342778
1-Methylanthracene;2.02981271;1.60386139;1.22682627;0.89383138
2,4,6-Trichlorophenol;0.72844222;0.39701877;0.10719883;-0.1518698
Diethyl phthalate;1.39750515;0.9835524;0.62192289;0.30247164
Dibenzothiophene;1.69965648;1.30221411;0.95432174;0.63673878
Anthrachinon;2.21292458;1.76871708;1.37619626;1.02887402
Anthrone;2.16344199;1.72183144;1.33213984;0.98862493
2,3-Dimethylphenol;0.27072864;-0.0407914;-0.3252248;
Coumarin;1.06193053;0.70696596;0.39751192;0.1276379
