Name,A,B,C,Tchar,thetachar,DeltaCp,DeltaHref,DeltaSref,beta0,Tref,R²_ABC,R²_Kcentric,χ²_ABC,χ²_Kcentric,χ̄²_ABC,χ̄²_Kcentric,n_ABC,n_Kcentric,approx_equal,WLS,Cat_1
2-Hexanone,-92.817,8075.9,12.732,55.956,27.874,105.86,-28703.0,-41.838,250.0,90.0,0.99992,0.99992,0.00028613,0.00028613,4.7689e-5,4.7689e-5,9,9,true,false,ketone
2-Decanone,-90.541,10321.0,11.816,143.14,32.078,98.246,-50139.0,-75.41,250.0,90.0,0.99999,0.99999,0.00015686,0.00015686,1.426e-5,1.426e-5,14,14,true,false,ketone
2-Undecanone,-90.746,10809.0,11.741,158.93,32.546,97.619,-54422.0,-81.44,250.0,90.0,1.0,1.0,7.3444e-5,7.3444e-5,7.3444e-6,7.3444e-6,13,13,true,false,ketone
2-Dodecanone,-91.43,11314.0,11.738,173.65,32.891,97.598,-58630.0,-87.272,250.0,90.0,1.0,1.0,4.8959e-5,4.8959e-5,6.1199e-6,6.1199e-6,11,11,true,false,ketone
2-Tridecanone,-97.945,12163.0,12.566,187.43,33.273,104.48,-63187.0,-94.013,250.0,90.0,0.99999,0.99999,6.4558e-5,6.4558e-5,9.2226e-6,9.2226e-6,10,10,true,false,ketone
4-Methyl-2-pentanone,-98.709,8678.6,13.503,66.908,28.296,112.27,-31387.0,-46.639,250.0,90.0,0.99996,0.99996,0.00017683,0.00017683,2.9472e-5,2.9472e-5,9,9,true,false,ketone
