Compound\T [�C] ->,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,Cat_1,Cat_2,Cat_3
n-Octanal,1.91679368555854,1.46697801605798,0.992484085044303,0.578083214589079,0.201193909396583,-0.163971119242406,-0.489931634094329,-0.792306319507441,-1.07261844848077,-1.33816672325522,-1.55947096529904,-1.78707286033596,-2.00554447039941,-2.17387260537651,-2.34569560423363,LSER,aldehyde,
2-Octanone,1.83088117478114,1.35499377453761,0.914934758378249,0.505791551280573,0.129061534625857,-0.230495659534214,-0.556832497132454,-0.861517652527079,-1.13539858662369,-1.38318935766456,-1.61567211176171,-1.81962051242335,-2.07007836332913,-2.22150742839465,-2.40044107354713,LSER,ketone,
Octan-2-ol,1.67861649888211,1.14580767702973,0.771519184057411,0.36770606258439,-4.14185377074689E-5,-0.363787752805953,-0.682700207081678,-0.97579952825364,-1.24257359054835,-1.49227285012566,-1.71774861244979,-1.92405033886198,,,,LSER,alcohol,
Benzyl alcohol,2.79148647812562,2.2849236332786,1.82304096362612,1.39461211308198,0.997358914432882,0.617997354661175,0.275088235628122,-0.0483241688885201,-0.343510281312068,-0.623219196562363,-0.885447330231928,-1.11248562460181,,,,LSER,alcohol,aromatic
"1,2-Dimethylbenzene",1.08595982195062,0.685213559036491,0.312706384365398,-0.0292770176048012,-0.344018924825964,-0.659283600031564,-0.926189913283059,-1.18708207937923,-1.42002294659564,,,,,,,LSER,aromatic,BTEX
4-Fluoroaniline,2.61594682168585,2.12008117573583,1.66467650881948,1.24236676443333,0.85169478862207,0.478609272343032,0.14088292283675,-0.175062840574928,-0.468735366228619,-0.740135786746918,-0.989891803334475,-1.21358909855431,-1.44633175179795,-1.64849586235906,-1.82058758727971,LSER,aromatic,amine
Phenyl acetate,2.96996611398363,2.44051427192794,1.95399426254264,1.50605156700557,1.09073825150725,0.695606661228202,0.335106824035519,1.4288640252671E-5,-0.308442075210056,-0.599848608805028,-0.862507733061619,-1.12243596420205,-1.38141922760847,-1.58372119322935,-1.7813123446612,LSER,ester,aromatic
1-Phenyl ethanol,2.9196813714328,2.40168294568571,1.92924772189145,1.4918794174814,1.08812580781292,0.701974666897373,0.35277225241296,0.0266476571743101,-0.282281235050933,-0.560249048058033,-0.81994073209212,-1.06689208499326,-1.3114886843503,-1.51380493481547,-1.71512068080865,LSER,alcohol,aromatic
"2,6-Dimethylphenol",3.19955263368981,2.67808108691154,2.19371032371109,1.74965529424678,1.33668653685149,0.945584595424624,0.587078129222656,0.252899565298592,-0.058660806539787,-0.34745863029551,-0.619799804569307,-0.869249387303359,-1.122647395601,-1.33425198189054,-1.52769827854057,LSER,aromatic,
2-Chlorophenol,2.12358270199988,1.67603615958342,1.26188947668808,0.877752886340157,0.52231027034677,0.181333089836986,-0.128240520695039,-0.413982528547014,-0.679458184363611,-0.934381750081653,-1.15264203404946,-1.35714952646585,-1.58365349078836,-1.76179067294169,-1.93571850689617,LSER,aromatic,
2-Methylphenol,2.75060268935395,2.24035152472801,1.77598126120474,1.34565258302506,0.947767807673632,0.568023491675138,0.223792939923573,-0.0956779616557889,-0.393815712935408,-0.671812513739875,-0.924952962555106,-1.1625315146292,,,,LSER,aromatic,
Cyclohexanol,1.15044366427343,0.737567798214873,0.357605415160679,0.00619664582373578,-0.317098332734011,-0.635424871239121,-0.911705313154709,-1.16852297706001,-1.40911666254708,-1.62823137104276,-1.83055557367013,-2.0163067973586,-2.23412551546458,-2.37955187348897,-2.51107805275251,LSER,alcohol,
Methyl hexanoate,1.21959889014925,0.771302470619487,0.359184042798959,-0.0199086406662651,-0.366763890916536,-0.710236174388313,-1.02096087664706,-1.29066369815457,-1.55630464733548,-1.78013658754837,,,,,,LSER,FAME,
Bromobenzene,1.63440658677738,1.2152272666496,0.827944316025267,0.469328036873656,0.137850223980701,-0.186304809211677,-0.469563149513824,-0.738033554663208,-0.992571184153852,-1.22375092260787,-1.43123255289225,-1.6278877424138,-1.83083268534126,-1.99314066310117,-2.16111550807133,LSER,aromatic,
n-Heptanal,1.11643947395977,0.684568037705908,0.284793065907532,-0.0841819954652473,-0.422527189311758,-0.750970568776906,-1.04134573565189,-1.30560860717896,-1.55966653450958,-1.76556850343004,-1.98113815435418,-2.17256448724424,-2.36359049727228,-2.53307743494717,-2.64279738598444,LSER,aldehyde,
Benzaldehyde,2.19768610409639,1.73896445926766,1.31346709260204,0.919235793765833,0.552102977953351,0.200571472809041,-0.115893973309624,-0.415361244232301,-0.685774286225959,-0.949549276842734,-1.1907623345808,-1.39198906863332,-1.62584603709644,-1.81192589821636,-1.97085111874743,LSER,aldehyde,aromatic
Ethylbenzene,0.786865850709285,0.397867433353704,0.0385947979118403,-0.29104084255945,-0.598223949583471,-0.896277220954486,-1.13691510991938,-1.3799963556243,-1.60633284253021,,,,,,,LSER,aromatic,BTEX
Acetophenone,3.10555245010273,2.58840423239003,2.1080684432197,1.66797334427494,1.25840297635207,0.869382711392222,0.513183803616415,0.180890700294804,-0.127771486244626,-0.420176320934682,-0.683018187799859,-0.934317138225908,-1.18515639167704,-1.39834730958519,-1.58971794015193,LSER,aromatic,ketone
Methyl benzoate,3.18007023831636,2.65460048979513,2.16634571238952,1.72013585445834,1.30515464171036,0.910888218171336,0.550363305607865,0.213778133056319,-0.101975079148841,-0.39600531750038,-0.665535381000498,-0.911451005379999,-1.16738580618438,-1.39001565604974,-1.59629981455104,LSER,ester,aromatic
