Name,A,B,C,Tchar,thetachar,DeltaCp,DeltaHref,DeltaSref,Tref,beta0,lambertw_x
2-Undecanone,-75.63498326224531,9841.240950599693,9.645842874426629,164.1774986051812,34.01395878716511,80.2,-52700.0,-75.9,90.0,250.0,-0.22631925189113758
2-Dodecanone,-80.98715730937353,10535.207026940245,10.331395298170168,177.53969775845707,34.55057096832732,85.9,-56400.0,-81.1,90.0,250.0,-0.2354912375870672
2-Tridecanone,-86.42225693195621,11233.540793854174,11.02897495741798,190.2573079622802,35.074179047509055,91.7,-60100.0,-86.3,90.0,250.0,-0.2440390124742987
1-Undecanol,-103.14156018172687,12564.1782034018,13.3021224677255,193.8577342002896,34.335133613341696,110.6,-64300.0,-95.0,90.0,250.0,-0.2676254349415336
1-Dodecanol,-107.02386326860737,13159.839068986405,13.783211887896405,205.64373335445418,34.94285721253096,114.6,-67800.0,-99.7,90.0,250.0,-0.2714660854259666
1-Tridecanol,-111.42777427922334,13769.678842506997,14.336464721092945,215.36265819286143,35.270452045613744,119.2,-71200.0,-104.6,90.0,250.0,-0.27525734526557427
