Compound\T [°C] ->,140,150,160,170,180,190,200,210,220,Cat_1
Farnesol A,2.62678871842858,2.17895072518358,1.75758264520625,1.36150613047116,0.988307349796954,0.640511930963732,0.308903793220362,0.00856722398555991,,allergenic fragrances
Amylcinnamyl alcohol A,,,1.86211611299784,1.47625353730741,1.09876003201485,0.745518321639624,0.411386499242914,0.105109911000454,-0.190473456066084,allergenic fragrances
Farnesol B,2.75508698781075,2.30233063113052,1.87599696472554,1.47625353730741,1.11492942048457,0.77335555859059,0.449131276473907,0.153350311949825,-0.129000944750164,allergenic fragrances
Amylcinnamyl alcohol B,2.9140869404522,2.46364583469717,2.04154520930729,1.64529494956638,1.27277528503904,0.922516221243133,0.589894881626576,0.285505972770268,-0.00575141041732033,allergenic fragrances
Amylcinnamyl alcohol C,,,,1.71525096583427,1.34744852566007,1.00238190793567,0.675399767592365,0.373966218682125,0.0875101685561557,allergenic fragrances
