Name,A,B,C,Tchar,thetachar,DeltaCp,DeltaHref,DeltaSref,Tref,beta0,lambertw_x
2-Methylhexane,-30.60497558808798,4508.089887633095,3.646537532540411,19.165450912611902,24.824109158120574,30.319,-26472.0,-45.42,90.0,250.0,-0.06159336295361324
"2,6-Dimethyloctane",-53.16367773581995,6805.6304416422245,6.704702704211806,77.8209785999635,27.665656782914528,55.746,-36341.0,-57.669,90.0,250.0,-0.1603917593032113
4-Nonanol,-79.396449325792,9289.739794050085,10.27065775887359,122.07403358117847,29.86352556490029,85.395,-46228.0,-71.356,90.0,250.0,-0.23208858673663119
3-Hexanol,-66.41747809222937,7343.657257738922,8.65058913644807,69.07139915822722,26.718927463637073,71.925,-34939.0,-56.316,90.0,250.0,-0.207606852502915
