Name,A,B,C,Tchar,thetachar,DeltaCp,DeltaHref,DeltaSref,Tref,beta0,lambertw_x
2-Methylhexane,-49.43318701127749,5743.625215865977,6.34568972440927,36.23276101856993,25.31960760004767,52.761,-28595.0,-47.233,90.0,250.0,-0.1569098923413334
"2,6-Dimethyloctane",-66.64486278039469,7912.079568001198,8.574456735706026,94.63646897944147,28.426308937848884,71.292,-39895.0,-62.571,90.0,250.0,-0.20411479305300534
4-Nonanol,-79.79147723588743,9374.525189375678,10.306739465386407,123.11638995768999,29.682009102029905,85.695,-46824.0,-72.572,90.0,250.0,-0.23120736545528203
3-Hexanol,-61.97293544477504,7014.530484828153,8.035396040404528,66.16248008731424,26.849909840275334,66.81,-34060.0,-54.629,90.0,250.0,-0.19637041247741457
