Name,A,B,C,Tchar,thetachar,DeltaCp,DeltaHref,DeltaSref,Tref,beta0,lambertw_x
2-Methylhexane,-80.48011918568228,6391.247888225289,11.112083154752503,-5.698195573951409,20.919615897514273,92.391,-19588.0,-32.13,90.0,250.0,-0.2503705137482767
"2,6-Dimethyloctane",-48.143875307408365,5910.549786188752,6.126072404101252,50.59233529277742,26.687447371514576,50.935,-30646.0,-49.103,90.0,250.0,-0.151341946152586
4-Nonanol,-86.85097448256957,10260.721927323919,11.23415959512087,144.17048834378966,31.252958293815333,93.406,-51392.0,-78.102,90.0,250.0,-0.24528332987107485
3-Hexanol,-75.0929885954866,8503.79748483426,9.76635577417944,100.3137994256187,28.719775329951258,81.202,-41216.0,-64.485,90.0,250.0,-0.22650749605492587
