Name,A,B,C,Tchar,thetachar,DeltaCp,DeltaHref,DeltaSref,Tref,beta0,lambertw_x
1-Undecanol,-86.09562034721259,10979.342224798675,11.00131231575815,174.61291516934222,33.120703822331244,91.47,-58070.0,-85.17,90.0,265.0,-0.23993856937228633
1-Dodecanol,-98.34637726226916,12122.106398066484,12.66107081534777,188.68131486959481,33.99108043331499,105.27,-62560.0,-91.88,90.0,265.0,-0.2607834594292226
1-Tridecanol,-100.38982084876315,12667.058815088283,12.866736542470834,201.83930928597238,34.41613362503339,106.98,-66470.0,-97.08,90.0,265.0,-0.260848363418576
1-Tetradecanol,-102.62279053525204,13222.056920428848,13.100064911253721,214.3413864653624,34.76473691681475,108.92,-70380.0,-102.27,90.0,265.0,-0.26114774896101267
Undecane,-79.93775345337835,9381.332634739185,10.383112410838539,131.38604709156147,31.58651780218377,86.33,-46650.0,-69.41,90.0,265.0,-0.23932985852365854
Dodecane,-87.01161317075633,10229.023919634936,11.303195926915395,148.06687718183264,32.4480660911819,93.98,-50920.0,-75.48,90.0,265.0,-0.25064731820200087
Tridecane,-93.86866366840219,11064.15648548948,12.19200863068114,163.7381949740494,33.266679617413615,101.37,-55180.0,-81.54,90.0,265.0,-0.26023626800574345
Tetradecane,-100.27190244084166,11872.095351596507,13.015874262723813,178.47466732698382,34.02927259427039,108.22,-59410.0,-87.55,90.0,265.0,-0.26801123217581824
