Compound\T [°C] ->,110,120,130,140,150,160,170,180,190,200,210,220,Cat
Ebanol A,2.43236387294495,1.98580101590424,1.56871023428083,1.17711161186428,0.813934090354263,0.472459370546043,0.153731926268261,-0.148199124096572,,,,,allergenic fragrances
Ebanol B,2.5039300900267,2.04129493224046,1.62839834233483,1.23102304659313,0.864569432171729,0.518419227083482,0.196022650731571,-0.109364186709133,,,,,allergenic fragrances
Iso E Super A,,,2.94598428888522,2.50341075566246,2.093245655875,1.70645220262902,1.3425491844489,0.999238772113169,0.678012228991214,0.373450632708959,0.094831843067016,-0.173329994563757,allergenic fragrances
Iso E Super B,,,,,,1.73939239302381,1.3766483506593,1.03527425780725,0.713701713938431,0.410144884925066,0.128689059570548,-0.138805045422718,allergenic fragrances
Iso E Super C,,,,,,1.791485546441,1.43240295402862,1.09258978210821,0.772497273137032,0.472747824233047,0.194706618129925,-0.0731376059650237,allergenic fragrances
Iso E Super D,,,,,,1.86169245847932,1.49285757658755,1.14533079303629,0.819871143935671,0.510535557507457,0.226904535507959,-0.0458353468445125,allergenic fragrances
