Compound\T [�C] ->,60,70,80,90,100,110,120,130,140,150,Cat
Benzene,-0.804378429162706,-1.09570393995449,-1.33490011174646,-1.57539769498191,-1.77812047535184,-2.03612298435491,-2.2283858968423,,,,BTEX
Ethylbenzene,0.786865850709285,0.397867433353704,0.0385947979118403,-0.29104084255945,-0.598223949583471,-0.896277220954486,-1.13691510991938,-1.3799963556243,-1.60633284253021,,BTEX
Toluene,0.0259720607372039,-0.31702068522346,-0.624896658520377,-0.917580113570174,-1.18329759247064,-1.45495857295473,-1.68167197492393,-1.89155212556155,-2.08225091197667,,BTEX
o-Xylene,1.08595982195062,0.685213559036491,0.312706384365398,-0.0292770176048012,-0.344018924825964,-0.659283600031564,-0.926189913283059,-1.18708207937923,-1.42002294659564,,BTEX
m-Xylene,0.825178172070207,0.432417297430386,0.0736607909720234,-0.258408805942725,-0.57032991192446,-0.873618210789671,-1.13691510991938,-1.3799963556243,-1.60633284253021,,BTEX
p-Xylene,0.825178172070207,0.432417297430386,0.0736607909720234,-0.258408805942725,-0.57032991192446,-0.873618210789671,-1.13691510991938,-1.3799963556243,-1.60633284253021,,BTEX
