Acetophenone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14460601304107,2.67378320600473,2.23075884263126,1.82343781004106,1.44450402658441,1.09302480188497,0.765193394942537,0.455820508469954,0.167939329461646,-0.0984068782705235,-0.350360030652279,-0.589567597467104,-0.815804098923631,-1.0144214505926,-1.19877410038258,,,,,,,,,,,,,,
Methyl benzoate,,,,,,,,,,,,,,,,,2.89441172065132,2.43624617224004,2.01632700969502,1.62349735501206,1.25635019172545,0.913708623491275,0.594281970953423,0.29775332270764,0.0207321016972724,-0.244725485614323,-0.480387913877462,-0.711603133578822,-0.928591268587893,-1.13382575544703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Styrene,,,,,,,,,,,,,,,,1.76396011649086,1.36610344290495,0.995126028683456,0.654988875307743,0.337953288801651,0.0374878062673119,-0.239110891203585,-0.500089851919448,-0.741810156499102,-0.961651296595238,-1.17880134871228,-1.3697086449701,-1.5453178550607,-1.73738561687969,-1.8906588335306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Methylphenol,,,,,,,,,,,,,,,,3.27157419200963,2.75402721010279,2.27490851750094,1.8392038903797,1.43457530040593,1.05932173558273,0.713692692793314,0.391502512477883,0.0919055843511437,-0.181672459616155,-0.445306544167556,-0.683801867809903,-0.909718502598488,-1.11949835913226,-1.31220579021211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Octan-1-ol,3.2464419385137,2.73673623078163,2.2583479453799,1.82326958003282,1.41855684707717,1.04477750387863,0.690448305927499,0.365091228745365,0.0660444089804466,-0.216302757572348,-0.483968286349138,-0.727152113948586,-0.965294706008183,-1.15976566186672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1,3-Dichlorobenzene",2.66978320844189,2.23270712581354,1.82011719819749,1.44460409368449,1.092171537852,0.765544497701597,0.455831429354499,0.169667936561237,-0.0970288534996943,-0.348927118257376,-0.583336248620206,-0.804010569918529,-1.01800596842523,-1.20240304792415,-1.40022043662186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyclohexanone,1.77816722857716,1.38447687945707,1.01150844302895,0.673398434083647,0.356900099727631,0.0675895916429328,-0.210537583269393,-0.469185044637362,-0.700812124022447,-0.92728357478762,-1.13364887757346,-1.32597531045198,-1.50909364475991,-1.66627696301762,-1.84633756795564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-Methylphenol,3.26548442195736,2.75102741336446,2.26972687304627,1.83439646361085,1.42996286262448,1.05809476738625,0.710968018707908,0.387012197601206,0.0898428596502676,-0.184829460565251,-0.447929878433507,-0.687620523351091,-0.915223348604617,-1.11887212278049,-1.32334651473148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1,2-Dichlorobenzene",,,,,,,,,,,,,,,,2.87764269972156,2.42998735325114,2.0133896719025,1.63060399483761,1.27125495954645,0.93537142361506,0.622350141698711,0.329067735307603,0.0561194579739699,-0.201227552412981,-0.435228965521466,-0.65840316259945,-0.869918140641002,-1.06113592595418,-1.24160027279204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linalool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95848878928081,2.4782917626375,2.03679235095861,1.62719986054136,1.24754785619589,0.893180962602503,0.559767461475668,0.251262627216264,-0.0363865072069798,-0.305376404461675,-0.560662508412976,-0.793945176415602,-1.02362427698223,-1.23222732323011,,,,,,,,,,,,,,
Aniline,2.43095142511811,1.9947667877263,1.58395148841673,1.2106152982519,0.861869819547586,0.541183713548901,0.232883681497647,-0.0462892905164172,-0.304865140267488,-0.551011404850197,-0.781519604869506,-0.995595492651628,-1.19519158493442,-1.38144329048148,-1.55874622167245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n-Butylbenzene,3.08526680687962,2.61394962665551,2.16913349521227,1.76355992259761,1.38432227026279,1.03240332293423,0.699977034208887,0.389213898247114,0.1073101958253,-0.165582644777184,-0.437816581771102,-0.655929422787728,-0.883245266988114,-1.0793574402352,-1.27528820669476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heptan-2-one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72644922441945,1.32359542543939,0.923538559345922,0.566295362979166,0.234037630596543,-0.0737672475318962,-0.359125667763258,-0.6267401896178,-0.871672306056956,-1.11056284155769,-1.31895846279866,-1.5291902966733,-1.72471378612695,-1.89750005329827,-2.0340317465354,,,,,,,,,,,,,,
Nonan-2-one,,2.88598315154022,2.40500110321961,1.96699696687063,1.55828231124932,1.18044904927724,0.823289497735913,0.494002104948069,0.187705253124748,-0.0993099096642325,-0.369971460981023,-0.619065993021617,-0.852077647390057,-1.06039421113967,-1.27528820669476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nitrobenzene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2915702747278,2.8216786049575,2.37798571064348,1.96972880431981,1.59053704076002,1.23837571514207,0.909994080754615,0.600953882362081,0.311870361143854,0.0407427412974296,-0.209116405219327,-0.447802282175201,-0.671966080805237,-0.879692720640034,-1.07605103242238,,,,,,,,,,,,,,
n-Nonanal,,,,,,,,,,,,,,,,,2.99086340625343,2.50912213531177,2.06703719142628,1.65479884046454,1.27068409737225,0.913708623491275,0.58005625987952,0.268722646604847,-0.017905319245091,-0.291226292663753,-0.540005960554267,-0.780536668864904,-1.00599265164929,-1.20808300982886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-Phenyl-2-propanol,,3.18175540469111,2.70713064606441,2.27301608388979,1.86815136961261,1.49299573515206,1.13941425507142,0.810680638804781,0.506602707478329,0.218581774583432,-0.0516891474744158,-0.301211328950978,-0.539474146071643,-0.75288203655519,-0.964466295839198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hexan-1-ol,1.55956622855911,1.14571544325485,0.754795664227071,0.404171215768395,0.0751627890517098,-0.223333969083355,-0.510813682765632,-0.778052232630862,-1.0096304326922,-1.2407075768694,-1.45052975508126,-1.63970062209157,-1.8380283959794,-1.99186363109759,-2.16146623627055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chlorobenzene,,,,,,,,,,,,,,,,1.40600039592273,1.03259700510295,0.684047036754793,0.366780342773125,0.067634389704981,-0.21494080943689,-0.47511075843851,-0.717060257876326,-0.942977944125845,-1.14650624820165,-1.35025759789127,-1.52150771203782,-1.69356210543237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Nitrophenol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11768312088653,2.66126751332311,2.23617455636185,1.84399579604092,1.47580808651341,1.13160412224816,0.813944699673258,0.507942520626545,0.226591705056105,-0.0404693300969607,-0.291835766496704,-0.529060118115,-0.746832386140398,-0.950971342988878
"3,5-Dimethylphenol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9692576587402,2.49350962585432,2.05457390015046,1.65040212070142,1.27398730265818,0.923553964895671,0.596481481326231,0.293667695131685,0.0118909046473014,-0.254236649014354,-0.502173382261977,-0.733258787723057,-0.941201765120044,,,,,,,,,,,,,,
2-Chloroaniline,,,,,,,,,,,,,,,,,3.1178598105153,2.65658892130375,2.23239934950778,1.83669330249019,1.46726832525034,1.12365442490169,0.803664657253728,0.503969877906613,0.22569352262009,-0.0367535185645985,-0.280761924202793,-0.507789281285686,-0.726920516555885,-0.931423653800364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phenol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47376553864456,2.00032576938433,1.560067657979,1.15822739973092,0.787918711210168,0.449259987881115,0.135222875790647,-0.157456952184647,-0.43150336153837,-0.680017538468143,-0.915996907266828,-1.13737126547413,-1.33575282868117,-1.53538051727485,-1.69630661799637,,,,,,,,,,,,,,
