Compound\T [°C] ->,59.607142855714,70.223809525714,80.328571427857,90.488095239286,100.557142871429,110.68000002,120.783333342857,130.940476171429,141.019047614286,150.95333334,160.971428585714,170.81666665,180.888095242857,190.766666671429,200.740476185714
"1,2-Dimethylbenzene",1.2275,0.84349,0.49779,0.18245,-0.10411,-0.49183,-0.59435,-0.80271,-0.98462,-1.14486,-1.26431,-1.43831,-1.53899,-1.65056,-1.73995
Ethylbenzene,0.98226,0.61328,0.28132,-0.01986,-0.28853,-0.53042,-0.74358,-0.91394,-1.08865,-1.23335,-1.37851,-1.49709,-1.60484,-1.70547,-1.80037
