Compound/T [°C] ->,181.075,191.1,201.049999999999,211.2,221.275,231.475,241.475,251.45,271.575,281.575,291.674999999999,301.625
PCB 28,2.45738685897375,2.10756854802938,1.77833723935928,1.46560433000651,1.17575367696185,0.903315785312025,0.643839008395986,0.39890102559036,0.0218101655275627,-0.251320191001073,-0.44429312924108,-0.626758016960024
PCB 52,2.70950783338691,2.34524079365948,2.00188552268082,1.67703383889038,1.37240434093018,1.08809996233863,0.81679328902605,0.563840382204874,0.0939090197956149,-0.117626133629459,-0.315855913960767,-0.501699566689375
PCB 101,3.35767606771973,2.96478447988242,2.59457478930248,2.24155766095674,1.91130963321643,1.60247711397925,1.30678918234525,1.02827859033216,0.518690738244368,0.288099107182472,0.0650594528492003,-0.13921424721041
PCB 138,,3.76110093768841,3.3577273272585,2.97653009939263,2.61659958285462,2.27708650174427,1.95572440541263,1.65274354410991,1.09199916307962,0.837814753290044,0.593851568952781,0.366779807264668
PCB 153,,3.57547136755545,3.17813417627904,2.80105977495215,2.44466112459789,2.11130155166659,1.79354321987081,1.49507812623863,0.941405108837678,0.690391553508718,0.451659441809448,0.228413169814085
PCB 180,,,3.82835720021513,3.43651615520122,3.05360072068325,2.69371862786224,2.3533092385824,1.98863972885848,1.4366913982498,1.1655845210731,0.905632421062445,0.65998882928161
