Name,A,err_A,B,err_B,C,err_C,Tchar,err_Tchar,thetachar,err_thetachar,DeltaCp,err_DeltaCp,DeltaHchar,err_DeltaHchar,DeltaSchar,err_DeltaSchar,DeltaHref,err_DeltaHref,DeltaSref,err_DeltaSref,Tref,beta0,R²_Kcentric,χ²_Kcentric,χ̄²_Kcentric,n_Kcentric
o-Xylene,-124.83,4.0234,10193.0,216.29,17.384,0.58193,96.767,0.16198,36.371,0.19487,144.54,4.8384,-31281.0,169.82,-38.655,0.45457,-32259.0,178.16,-41.324,0.47256,90.0,250.0,0.99988,0.0014335,0.00013032,14
Ethylbenzene,-117.55,2.4822,9578.1,131.56,16.404,0.35994,90.196,0.10378,36.493,0.13907,136.39,2.9927,-30079.0,115.91,-36.876,0.31636,-30106.0,118.83,-36.95,0.32163,90.0,250.0,0.99997,0.00036189,4.021e-5,12
