Name,A,B,C,Tchar,thetachar,DeltaCp,DeltaHref,DeltaSref,beta0,Tref,R²_ABC,R²_Kcentric,χ²_ABC,χ²_Kcentric,χ̄²_ABC,χ̄²_Kcentric,n_ABC,n_Kcentric,approx_equal,WLS,Cat_1
PCB 28,3.2968,6184.7,-1.5747,240.02,37.66,-13.093,-56177.0,-62.863,250.0,90.0,0.99958,0.99958,0.010717,0.010717,0.0008244,0.0008244,16,16,true,false,PCB
PCB 52,-15.694,7765.0,1.0029,246.43,37.268,8.3383,-61534.0,-72.997,250.0,90.0,0.99981,0.99981,0.005175,0.005175,0.00039808,0.00039808,16,16,true,false,PCB
PCB 101,-44.983,10306.0,4.982,264.0,37.815,41.422,-70647.0,-88.411,250.0,90.0,0.9999,0.9999,0.0030621,0.0030621,0.00023555,0.00023555,16,16,true,false,PCB
PCB 138,-83.604,13656.0,10.229,286.36,39.461,85.047,-82659.0,-108.74,250.0,90.0,0.99991,0.99991,0.0033296,0.0033296,0.00025612,0.00025612,16,16,true,false,PCB
PCB 153,-66.564,12319.0,7.8901,280.63,38.577,65.602,-78602.0,-101.13,250.0,90.0,0.99994,0.99994,0.0019619,0.0019619,0.00015091,0.00015091,16,16,true,false,PCB
PCB 180,-62.658,12477.0,7.3056,299.53,39.547,60.742,-81678.0,-102.16,250.0,90.0,0.99988,0.99988,0.0048111,0.0048111,0.00037008,0.00037008,16,16,true,false,PCB
