Name,A,B,C,Tchar,thetachar,DeltaCp,DeltaHref,DeltaSref,beta0,Tref,R²_ABC,R²_Kcentric,χ²_ABC,χ²_Kcentric,χ̄²_ABC,χ̄²_Kcentric,n_ABC,n_Kcentric,approx_equal,WLS,Cat_1
PCB 28,-157.74,17354.0,20.808,257.18,44.513,173.01,-81458.0,-118.67,250.0,90.0,0.99992,0.99992,0.00061195,0.00061195,8.7421e-5,8.7421e-5,10,10,true,false,PCB
PCB 52,-198.04,20421.0,26.334,263.82,45.906,218.95,-90279.0,-136.98,250.0,90.0,0.99988,0.99988,0.00088329,0.00088329,0.00012618,0.00012618,10,10,true,false,PCB
PCB 101,-162.28,18658.0,21.23,280.52,44.407,176.52,-91026.0,-132.2,250.0,90.0,0.99982,0.99982,0.0025192,0.0025192,0.00027991,0.00027991,12,12,true,false,PCB
PCB 138,-171.78,20180.0,22.4,307.74,47.075,186.24,-100150.0,-144.18,250.0,90.0,0.9998,0.9998,0.0026689,0.0026689,0.00029654,0.00029654,12,12,true,false,PCB
PCB 153,-135.84,17455.0,17.449,296.18,43.097,145.08,-92446.0,-129.16,250.0,90.0,0.99986,0.99986,0.0015772,0.0015772,0.00019715,0.00019715,11,11,true,false,PCB
PCB 180,-190.86,22020.0,24.938,319.28,48.437,207.35,-107790.0,-157.26,250.0,90.0,0.99978,0.99978,0.004524,0.004524,0.00041127,0.00041127,14,14,true,false,PCB
