Name,A,err_A,B,err_B,C,err_C,Tchar,err_Tchar,thetachar,err_thetachar,DeltaCp,err_DeltaCp,DeltaHchar,err_DeltaHchar,DeltaSchar,err_DeltaSchar,DeltaHref,err_DeltaHref,DeltaSref,err_DeltaSref,Tref,beta0,R²_Kcentric,χ²_Kcentric,χ̄²_Kcentric,n_Kcentric,Cat_1
Dodecanol,-118.41,4.3098,13259.0,279.01,15.513,0.6043,186.93,0.062056,34.576,0.1314,128.98,5.0245,-50901.0,193.93,-64.727,0.42072,-63403.0,524.47,-95.241,1.2613,90.0,250.0,0.99999,0.00010133,1.4476e-5,10,alcohol
