Name,A,B,C,Tchar,thetachar,DeltaCp,DeltaHref,DeltaSref,Tref,beta0,lambertw_x
dodecane,-171.14323391430756,13936.12507764653,23.71049207312301,135.73585763878003,39.41951812121826,197.14,-44280.0,-63.72,90.0,250.0,-0.34143909227622743
1-dodecanol,-151.28790170076243,14783.052512815404,20.356096090981385,192.25941785180987,40.798732754646146,169.25,-61450.0,-90.93,90.0,250.0,-0.3277658198115186
2-dodecanone,-150.73167323345228,14433.281561455236,20.350082473229246,182.52897071986138,40.23957459878789,169.2,-58560.0,-86.65,90.0,250.0,-0.32822743917143277
